1481,0,0,-nan
1491,0,0,-nan
1501,0,0,-nan
1511,0,0,-nan
1521,0,0,-nan
1531,0,0,-nan
1541,0,0,-nan
1551,0,0,-nan
1561,0,0,-nan
1571,0,0,-nan
1581,0,0,-nan
1591,0,0,-nan
1601,0,0,-nan
1611,0,0,-nan
1621,0,0,-nan
1631,0,0,-nan
1641,0,0,-nan
1651,0,0,-nan
1661,0,0,-nan
1671,0,0,-nan
1681,0,0,-nan
1691,0,0,-nan
1701,0,0,-nan
1711,0,0,-nan
1721,0,0,-nan
1731,0,0,-nan
1741,0,0,-nan
1751,0,0,-nan
1761,0,0,-nan
1771,0,0,-nan
1781,0,0,-nan
1791,0,0,-nan
1801,0,0,-nan
1811,0,0,-nan
1821,0,0,-nan
1831,0,0,-nan
1841,0,0,-nan
1851,0,0,-nan
1861,0,0,-nan
1871,0,0,-nan
1881,0,0,-nan
1891,0,0,-nan
1901,0,0,-nan
1911,0,0,-nan
1921,0,0,-nan
1931,0,0,-nan
1941,0,0,-nan
1951,0,0,-nan
1961,0,0,-nan
1971,0,0,-nan
1981,0,0,-nan
1991,0,0,-nan
2001,0,0,-nan
2011,0,0,-nan
2021,0,0,-nan
2031,0,0,-nan
2041,0,0,-nan
2051,0,0,-nan
2061,0,0,-nan
2071,0,0,-nan
2081,0,0,-nan
2091,0,0,-nan
2101,0,0,-nan
2111,0,0,-nan
2121,0,0,-nan
2131,0,0,-nan
2141,0,0,-nan
2151,0,0,-nan
2161,0,0,-nan
2171,0,0,-nan
2181,0,0,-nan
2191,0,0,-nan
2201,0,0,-nan
2211,0,0,-nan
2221,0,0,-nan
2231,0,0,-nan
2241,0,0,-nan
2251,0,0,-nan
2261,0,0,-nan
2271,0,0,-nan
2281,0,0,-nan
2291,0,0,-nan
2301,0,0,-nan
2311,0,0,-nan
2321,0,0,-nan
2331,0,0,-nan
2341,0,0,-nan
2351,0,0,-nan
2361,0,0,-nan
2371,0,0,-nan
2381,0,0,-nan
2391,0,0,-nan
2401,0,0,-nan
2411,0,0,-nan
2421,0,0,-nan
2431,0,0,-nan
2441,0,0,-nan
2451,0,0,-nan
2461,0,0,-nan
2471,0,0,-nan
2481,0,0,-nan
2491,0,0,-nan
2501,0,0,-nan
2511,0,0,-nan
2521,0,0,-nan
2531,0,0,-nan
2541,0,0,-nan
2551,0,0,-nan
2561,0,0,-nan
2571,0,0,-nan
2581,0,0,-nan
2591,0,0,-nan
2601,0,0,-nan
2611,0,0,-nan
2621,0,0,-nan
2631,0,0,-nan
2641,0,0,-nan
2651,0,0,-nan
2661,0,0,-nan
2671,0,0,-nan
2681,0,0,-nan
2691,0,0,-nan
2701,0,0,-nan
2711,0,0,-nan
2721,0,0,-nan
2731,0,0,-nan
2741,0,0,-nan
2751,0,0,-nan
2761,0,0,-nan
2771,0,0,-nan
2781,0,0,-nan
2791,0,0,-nan
2801,0,0,-nan
2811,0,0,-nan
2821,0,0,-nan
2831,0,0,-nan
2841,0,0,-nan
2851,0,0,-nan
2861,0,0,-nan
2871,0,0,-nan
2881,0,0,-nan
2891,0,0,-nan
2901,0,0,-nan
2911,0,0,-nan
2921,0,0,-nan
2931,0,0,-nan
2941,0,0,-nan
2951,0,0,-nan
2961,0,0,-nan
2971,0,0,-nan
2981,0,0,-nan
2991,0,0,-nan
3001,0,0,-nan
3011,0,0,-nan
3021,0,0,-nan
3031,0,0,-nan
3041,0,0,-nan
3051,0,0,-nan
3061,0,0,-nan
3071,0,0,-nan
3081,0,0,-nan
3091,0,0,-nan
3101,0,0,-nan
3111,0,0,-nan
3121,0,0,-nan
3131,0,0,-nan
3141,0,0,-nan
3151,0,0,-nan
3161,0,0,-nan
3171,0,0,-nan
3181,0,0,-nan
3191,0,0,-nan
3201,0,0,-nan
3211,0,0,-nan
3221,0,0,-nan
3231,0,0,-nan
3241,0,0,-nan
3251,0,0,-nan
3261,0,0,-nan
3271,0,0,-nan
3281,0,0,-nan
3291,0,0,-nan
3301,0,0,-nan
3311,0,0,-nan
3321,0,0,-nan
3331,0,0,-nan
3341,0,0,-nan
3351,0,0,-nan
3361,0,0,-nan
3371,0,0,-nan
3381,0,0,-nan
3391,0,0,-nan
3401,0,0,-nan
3411,0,0,-nan
3421,0,0,-nan
3431,0,0,-nan
3441,0,0,-nan
3451,0,0,-nan
3461,0,0,-nan
3471,0,0,-nan
3481,0,0,-nan
3491,0,0,-nan
3501,0,0,-nan
3511,0,0,-nan
3521,0,0,-nan
3531,0,0,-nan
3541,0,0,-nan
3551,0,0,-nan
3561,0,0,-nan
3571,0,0,-nan
3581,0,0,-nan
3591,0,0,-nan
3601,0,0,-nan
3611,0,0,-nan
3621,0,0,-nan
3631,0,0,-nan
3641,0,0,-nan
3651,0,0,-nan
3661,0,0,-nan
3671,0,0,-nan
3681,0,0,-nan
3691,0,0,-nan
3701,0,0,-nan
3711,0,0,-nan
3721,0,0,-nan
3731,0,0,-nan
3741,0,0,-nan
3751,0,0,-nan
3761,0,0,-nan
3771,0,0,-nan
3781,0,0,-nan
3791,0,0,-nan
3801,0,0,-nan
3811,0,0,-nan
3821,0,0,-nan
3831,0,0,-nan
3841,0,0,-nan
3851,0,0,-nan
3861,0,0,-nan
3871,0,0,-nan
3881,0,0,-nan
3891,0,0,-nan
3901,0,0,-nan
3911,0,0,-nan
3921,0,0,-nan
3931,0,0,-nan
3941,0,0,-nan
3951,0,0,-nan
3961,0,0,-nan
3971,0,0,-nan
3981,0,0,-nan
3991,0,0,-nan
4001,0,0,-nan
4011,0,0,-nan
4021,0,0,-nan
4031,0,0,-nan
4041,0,0,-nan
4051,0,0,-nan
4061,0,0,-nan
4071,0,0,-nan
4081,0,0,-nan
4091,0,0,-nan
4101,0,0,-nan
4111,0,0,-nan
4121,0,0,-nan
4131,0,0,-nan
4141,0,0,-nan
4151,0,0,-nan
4161,0,0,-nan
4171,0,0,-nan
4181,0,0,-nan
4191,0,0,-nan
4201,0,0,-nan
4211,0,0,-nan
4221,0,0,-nan
4231,0,0,-nan
4241,0,0,-nan
4251,0,0,-nan
4261,0,0,-nan
4271,0,0,-nan
4281,0,0,-nan
4291,0,0,-nan
4301,0,0,-nan
4311,0,0,-nan
4321,0,0,-nan
4331,0,0,-nan
4341,0,0,-nan
4351,0,0,-nan
4361,0,0,-nan
4371,0,0,-nan
4381,0,0,-nan
4391,0,0,-nan
4401,0,0,-nan
4411,0,0,-nan
4421,0,0,-nan
4431,0,0,-nan
4441,0,0,-nan
4451,0,0,-nan
4461,0,0,-nan
4471,0,0,-nan
4481,0,0,-nan
4491,0,0,-nan
4501,0,0,-nan
4511,0,0,-nan
4521,0,0,-nan
4531,0,0,-nan
4541,0,0,-nan
4551,0,0,-nan
4561,0,0,-nan
4571,0,0,-nan
4581,0,0,-nan
4591,0,0,-nan
4601,0,0,-nan
4611,0,0,-nan
4621,0,0,-nan
4631,0,0,-nan
4641,0,0,-nan
4651,0,0,-nan
4661,0,0,-nan
4671,0,0,-nan
4681,0,0,-nan
4691,0,0,-nan
4701,0,0,-nan
4711,0,0,-nan
4721,0,0,-nan
4731,0,0,-nan
4741,0,0,-nan
4751,0,0,-nan
4761,0,0,-nan
4771,0,0,-nan
4781,0,0,-nan
4791,0,0,-nan
4801,0,0,-nan
4811,0,0,-nan
4821,0,0,-nan
4831,0,0,-nan
4841,0,0,-nan
4851,0,0,-nan
4861,0,0,-nan
4871,0,0,-nan
4881,0,0,-nan
4891,0,0,-nan
4901,0,0,-nan
4911,0,0,-nan
4921,0,0,-nan
4931,0,0,-nan
4941,0,0,-nan
4951,0,0,-nan
4961,0,0,-nan
4971,0,0,-nan
4981,0,0,-nan
4991,0,0,-nan
5001,0,0,-nan
5011,0,0,-nan
5021,0,0,-nan
5031,0,0,-nan
5041,0,0,-nan
5051,0,0,-nan
5061,0,0,-nan
5071,0,0,-nan
5081,0,0,-nan
5091,0,0,-nan
5101,0,0,-nan
5111,0,0,-nan
5121,0,0,-nan
5131,0,0,-nan
5141,0,0,-nan
5151,0,0,-nan
5161,0,0,-nan
5171,0,0,-nan
5181,0,0,-nan
5191,0,0,-nan
5201,0,0,-nan
5211,0,0,-nan
5221,0,0,-nan
5231,0,0,-nan
5241,0,0,-nan
5251,0,0,-nan
5261,0,0,-nan
5271,0,0,-nan
5281,0,0,-nan
5291,0,0,-nan
5301,0,0,-nan
5311,0,0,-nan
5321,0,0,-nan
5331,0,0,-nan
5341,0,0,-nan
5351,0,0,-nan
5361,0,0,-nan
5371,0,0,-nan
5381,0,0,-nan
5391,0,0,-nan
5401,0,0,-nan
5411,0,0,-nan
5421,0,0,-nan
5431,0,0,-nan
5441,0,0,-nan
5451,0,0,-nan
5461,0,0,-nan
5471,0,0,-nan
5481,0,0,-nan
5491,0,0,-nan
5501,0,0,-nan
5511,0,0,-nan
5521,0,0,-nan
5531,0,0,-nan
5541,0,0,-nan
5551,0,0,-nan
5561,0,0,-nan
5571,0,0,-nan
5581,0,0,-nan
5591,0,0,-nan
5601,0,0,-nan
5611,0,0,-nan
5621,0,0,-nan
5631,0,0,-nan
5641,0,0,-nan
5651,0,0,-nan
5661,0,0,-nan
5671,0,0,-nan
5681,0,0,-nan
5691,0,0,-nan
5701,0,0,-nan
5711,0,0,-nan
5721,0,0,-nan
5731,0,0,-nan
5741,0,0,-nan
5751,0,0,-nan
5761,0,0,-nan
5771,0,0,-nan
5781,0,0,-nan
5791,0,0,-nan
5801,0,0,-nan
5811,0,0,-nan
5821,0,0,-nan
5831,0,0,-nan
5841,0,0,-nan
5851,0,0,-nan
5861,0,0,-nan
5871,0,0,-nan
5881,0,0,-nan
5891,0,0,-nan
5901,0,0,-nan
5911,0,0,-nan
5921,0,0,-nan
5931,0,0,-nan
5941,0,0,-nan
5951,0,0,-nan
5961,0,0,-nan
5971,0,0,-nan
5981,0,0,-nan
5991,0,0,-nan
6001,0,0,-nan
6011,0,0,-nan
6021,0,0,-nan
6031,0,0,-nan
6041,0,0,-nan
6051,0,0,-nan
6061,0,0,-nan
6071,0,0,-nan
6081,0,0,-nan
6091,0,0,-nan
6101,0,0,-nan
6111,0,0,-nan
6121,0,0,-nan
6131,0,0,-nan
6141,0,0,-nan
6151,0,0,-nan
6161,0,0,-nan
6171,0,0,-nan
6181,0,0,-nan
6191,0,0,-nan
6201,0,0,-nan
6211,0,0,-nan
6221,0,0,-nan
6231,0,0,-nan
6241,0,0,-nan
6251,0,0,-nan
6261,0,0,-nan
6271,0,0,-nan
6281,0,0,-nan
6291,0,0,-nan
6301,0,0,-nan
6311,0,0,-nan
6321,0,0,-nan
6331,0,0,-nan
6341,0,0,-nan
6351,0,0,-nan
6361,0,0,-nan
6371,0,0,-nan
6381,0,0,-nan
6391,0,0,-nan
6401,0,0,-nan
6411,0,0,-nan
6421,0,0,-nan
6431,0,0,-nan
6441,0,0,-nan
6451,0,0,-nan
6461,0,0,-nan
6471,0,0,-nan
6481,0,0,-nan
6491,0,0,-nan
6501,0,0,-nan
6511,0,0,-nan
6521,0,0,-nan
6531,0,0,-nan
6541,0,0,-nan
6551,0,0,-nan
6561,0,0,-nan
6571,0,0,-nan
6581,0,0,-nan
6591,0,0,-nan
6601,0,0,-nan
6611,0,0,-nan
6621,0,0,-nan
6634,0,0,-nan
6641,0,0,-nan
6651,0,0,-nan
6661,0,0,-nan
6671,0,0,-nan
6681,0,0,-nan
6691,0,0,-nan
6701,0,0,-nan
6711,0,0,-nan
6721,0,0,-nan
6731,0,0,-nan
6741,0,0,-nan
6751,0,0,-nan
6761,0,0,-nan
6771,0,0,-nan
6781,0,0,-nan
6791,0,0,-nan
6801,0,0,-nan
6811,0,0,-nan
6821,0,0,-nan
6831,0,0,-nan
6841,0,0,-nan
6851,0,0,-nan
6861,0,0,-nan
6871,0,0,-nan
6881,0,0,-nan
6891,0,0,-nan
6901,0,0,-nan
6911,0,0,-nan
6921,0,0,-nan
6931,0,0,-nan
6941,0,0,-nan
6951,0,0,-nan
6961,0,0,-nan
6971,0,0,-nan
6981,0,0,-nan
6991,0,0,-nan
7001,0,0,-nan
7011,0,0,-nan
7024,0,0,-nan
7031,0,0,-nan
7041,0,0,-nan
7051,0,0,-nan
7061,0,0,-nan
7071,0,0,-nan
7081,0,0,-nan
7091,0,0,-nan
7101,0,0,-nan
7111,0,0,-nan
7121,0,0,-nan
7131,0,0,-nan
7141,0,0,-nan
7151,0,0,-nan
7161,0,0,-nan
7171,0,0,-nan
7181,0,0,-nan
7191,0,0,-nan
7201,0,0,-nan
7211,0,0,-nan
7221,0,0,-nan
7231,0,0,-nan
7241,0,0,-nan
7251,0,0,-nan
7261,0,0,-nan
7271,0,0,-nan
7281,0,0,-nan
7291,0,0,-nan
7301,0,0,-nan
7311,0,0,-nan
7321,0,0,-nan
7331,0,0,-nan
7341,0,0,-nan
7351,0,0,-nan
7361,0,0,-nan
7377,0,0,-nan
7381,0,0,-nan
7391,0,0,-nan
7401,0,0,-nan
7411,0,0,-nan
7421,0,0,-nan
7431,0,0,-nan
7441,0,0,-nan
7451,0,0,-nan
7461,0,0,-nan
7471,0,0,-nan
7481,0,0,-nan
7491,0,0,-nan
7501,0,0,-nan
7511,0,0,-nan
7521,0,0,-nan
7531,0,0,-nan
7541,0,0,-nan
7551,0,0,-nan
7561,0,0,-nan
7571,0,0,-nan
7581,0,0,-nan
7591,0,0,-nan
7601,0,0,-nan
7611,0,0,-nan
7621,0,0,-nan
7631,0,0,-nan
7641,0,0,-nan
7651,0,0,-nan
7661,0,0,-nan
7671,0,0,-nan
7681,0,0,-nan
7691,0,0,-nan
7701,0,0,-nan
7711,0,0,-nan
7721,0,0,-nan
7731,0,0,-nan
7741,0,0,-nan
7751,0,0,-nan
7761,0,0,-nan
7771,0,0,-nan
7781,0,0,-nan
7791,0,0,-nan
7801,0,0,-nan
7811,0,0,-nan
7821,0,0,-nan
7831,0,0,-nan
7841,0,0,-nan
7851,0,0,-nan
7861,0,0,-nan
7871,0,0,-nan
7881,0,0,-nan
7891,0,0,-nan
7901,0,0,-nan
7911,0,0,-nan
7921,0,0,-nan
7931,0,0,-nan
7941,0,0,-nan
7951,0,0,-nan
7961,0,0,-nan
7971,0,0,-nan
7981,0,0,-nan
7991,0,0,-nan
8001,0,0,-nan
8011,0,0,-nan
8021,0,0,-nan
8031,0,0,-nan
8041,0,0,-nan
8051,0,0,-nan
8061,0,0,-nan
8071,0,0,-nan
8081,0,0,-nan
8091,0,0,-nan
8101,0,0,-nan
8111,0,0,-nan
8121,0,0,-nan
8131,0,0,-nan
8141,0,0,-nan
8151,0,0,-nan
8161,0,0,-nan
8171,0,0,-nan
8181,0,0,-nan
8191,0,0,-nan
8201,0,0,-nan
8211,0,0,-nan
8221,0,0,-nan
8231,0,0,-nan
8241,0,0,-nan
8251,0,0,-nan
8261,0,0,-nan
8271,0,0,-nan
8281,0,0,-nan
8291,0,0,-nan
8301,0,0,-nan
8311,0,0,-nan
8321,0,0,-nan
8331,0,0,-nan
8341,0,0,-nan
8351,0,0,-nan
8361,0,0,-nan
8371,0,0,-nan
8381,0,0,-nan
8391,0,0,-nan
8401,0,0,-nan
8411,0,0,-nan
8421,0,0,-nan
8431,0,0,-nan
8441,0,0,-nan
8451,0,0,-nan
8461,0,0,-nan
8471,0,0,-nan
8481,0,0,-nan
8491,0,0,-nan
8501,0,0,-nan
8511,0,0,-nan
8521,0,0,-nan
8531,0,0,-nan
8541,0,0,-nan
8551,0,0,-nan
8561,0,0,-nan
8571,0,0,-nan
8581,0,0,-nan
8591,0,0,-nan
8601,0,0,-nan
8611,0,0,-nan
8621,0,0,-nan
8631,0,0,-nan
8641,0,0,-nan
8651,0,0,-nan
8661,0,0,-nan
8671,0,0,-nan
8681,0,0,-nan
8691,0,0,-nan
8701,0,0,-nan
8711,0,0,-nan
8721,0,0,-nan
8731,0,0,-nan
8741,0,0,-nan
8751,0,0,-nan
8761,0,0,-nan
8771,0,0,-nan
8781,0,0,-nan
8791,0,0,-nan
8801,0,0,-nan
8811,0,0,-nan
8821,0,0,-nan
8831,0,0,-nan
8841,0,0,-nan
8851,0,0,-nan
8861,0,0,-nan
8871,0,0,-nan
8881,0,0,-nan
8891,0,0,-nan
8901,0,0,-nan
8911,0,0,-nan
8921,0,0,-nan
8931,0,0,-nan
8941,0,0,-nan
8951,0,0,-nan
8961,0,0,-nan
8971,0,0,-nan
8981,0,0,-nan
8991,0,0,-nan
9001,0,0,-nan
9011,0,0,-nan
9021,0,0,-nan
9031,0,0,-nan
9041,0,0,-nan
9051,0,0,-nan
9061,0,0,-nan
9071,0,0,-nan
9081,0,0,-nan
9091,0,0,-nan
9101,0,0,-nan
9111,0,0,-nan
9121,0,0,-nan
9131,0,0,-nan
9141,0,0,-nan
9151,0,0,-nan
9161,0,0,-nan
9171,0,0,-nan
9181,0,0,-nan
9191,0,0,-nan
9201,0,0,-nan
9211,0,0,-nan
9221,0,0,-nan
9231,0,0,-nan
9241,0,0,-nan
9251,0,0,-nan
9261,0,0,-nan
9271,0,0,-nan
9281,0,0,-nan
9291,0,0,-nan
9301,0,0,-nan
9311,0,0,-nan
9321,0,0,-nan
9331,0,0,-nan
9341,0,0,-nan
9351,0,0,-nan
9361,0,0,-nan
9371,0,0,-nan
9381,0,0,-nan
9391,0,0,-nan
9401,0,0,-nan
9411,0,0,-nan
9421,0,0,-nan
9431,0,0,-nan
9441,0,0,-nan
9451,0,0,-nan
9461,0,0,-nan
9471,0,0,-nan
9481,0,0,-nan
9491,0,0,-nan
9501,0,0,-nan
9511,0,0,-nan
9521,0,0,-nan
9531,0,0,-nan
9541,0,0,-nan
9551,0,0,-nan
9561,0,0,-nan
9571,0,0,-nan
9581,0,0,-nan
9591,0,0,-nan
9601,0,0,-nan
9611,0,0,-nan
9621,0,0,-nan
9631,0,0,-nan
9641,0,0,-nan
9651,0,0,-nan
9661,0,0,-nan
9671,0,0,-nan
9681,0,0,-nan
9691,0,0,-nan
9701,0,0,-nan
9711,0,0,-nan
9721,0,0,-nan
9731,0,0,-nan
9741,0,0,-nan
9751,0,0,-nan
9761,0,0,-nan
9771,0,0,-nan
9781,0,0,-nan
9791,0,0,-nan
9801,0,0,-nan
9811,0,0,-nan
9821,0,0,-nan
9831,0,0,-nan
9841,0,0,-nan
9851,0,0,-nan
9861,0,0,-nan
9871,0,0,-nan
9881,0,0,-nan
9891,0,0,-nan
9901,0,0,-nan
9911,0,0,-nan
9921,0,0,-nan
9931,0,0,-nan
9941,0,0,-nan
9951,0,0,-nan
9961,0,0,-nan
9971,0,0,-nan
9981,0,0,-nan
9991,0,0,-nan
10001,0,0,-nan
10011,0,0,-nan
10021,0,0,-nan
10031,0,0,-nan
10041,0,0,-nan
10051,0,0,-nan
10061,0,0,-nan
10071,0,0,-nan
10081,0,0,-nan
10091,0,0,-nan
10101,0,0,-nan
10111,0,0,-nan
10121,0,0,-nan
10131,0,0,-nan
10141,0,0,-nan
10151,0,0,-nan
10161,0,0,-nan
10171,0,0,-nan
10181,0,0,-nan
10191,0,0,-nan
10201,0,0,-nan
10211,0,0,-nan
10221,0,0,-nan
10231,0,0,-nan
10241,0,0,-nan
10251,0,0,-nan
10261,0,0,-nan
10271,0,0,-nan
10281,0,0,-nan
10291,0,0,-nan
10301,0,0,-nan
10311,0,0,-nan
10321,0,0,-nan
10331,0,0,-nan
10341,0,0,-nan
10351,0,0,-nan
10361,0,0,-nan
10371,0,0,-nan
10381,0,0,-nan
10391,0,0,-nan
10401,0,0,-nan
10411,0,0,-nan
10421,0,0,-nan
10431,0,0,-nan
10441,0,0,-nan
10451,0,0,-nan
10461,0,0,-nan
10471,0,0,-nan
10481,0,0,-nan
10491,0,0,-nan
10501,0,0,-nan
10511,0,0,-nan
10521,0,0,-nan
10531,0,0,-nan
10541,0,0,-nan
10551,0,0,-nan
10561,0,0,-nan
10571,0,0,-nan
10581,0,0,-nan
10591,0,0,-nan
10601,0,0,-nan
10611,0,0,-nan
10621,0,0,-nan
10631,0,0,-nan
10641,0,0,-nan
10651,0,0,-nan
10661,0,0,-nan
10671,0,0,-nan
10681,0,0,-nan
10691,0,0,-nan
10701,0,0,-nan
10711,0,0,-nan
10721,0,0,-nan
10731,0,0,-nan
10741,0,0,-nan
10751,0,0,-nan
10761,0,0,-nan
10771,0,0,-nan
10781,0,0,-nan
10791,0,0,-nan
10801,0,0,-nan
10811,0,0,-nan
10821,0,0,-nan
10831,0,0,-nan
10841,0,0,-nan
10851,0,0,-nan
10861,0,0,-nan
10871,0,0,-nan
10881,0,0,-nan
10891,0,0,-nan
10901,0,0,-nan
10911,0,0,-nan
10921,0,0,-nan
10931,0,0,-nan
10941,0,0,-nan
10951,0,0,-nan
10961,0,0,-nan
10971,0,0,-nan
10981,0,0,-nan
10991,0,0,-nan
11001,0,0,-nan
11011,0,0,-nan
11021,0,0,-nan
11031,0,0,-nan
11041,0,0,-nan
11051,0,0,-nan
11061,0,0,-nan
11071,0,0,-nan
11081,0,0,-nan
11091,0,0,-nan
11101,0,0,-nan
11111,0,0,-nan
11121,0,0,-nan
11131,0,0,-nan
11141,0,0,-nan
11151,0,0,-nan
11161,0,0,-nan
11171,0,0,-nan
11181,0,0,-nan
11191,0,0,-nan
11201,0,0,-nan
11211,0,0,-nan
11221,0,0,-nan
11231,0,0,-nan
11241,0,0,-nan
11251,0,0,-nan
11261,0,0,-nan
11271,0,0,-nan
11281,0,0,-nan
11291,0,0,-nan
11301,0,0,-nan
11311,0,0,-nan
11321,0,0,-nan
11331,0,0,-nan
11341,0,0,-nan
11351,0,0,-nan
11361,0,0,-nan
11371,0,0,-nan
11381,0,0,-nan
11391,0,0,-nan
11401,0,0,-nan
11411,0,0,-nan
11421,0,0,-nan
11431,0,0,-nan
11441,0,0,-nan
11451,0,0,-nan
11461,0,0,-nan
11471,0,0,-nan
11481,0,0,-nan
11491,0,0,-nan
11501,0,0,-nan
11511,0,0,-nan
11521,0,0,-nan
11531,0,0,-nan
11541,0,0,-nan
11551,0,0,-nan
11561,0,0,-nan
11571,0,0,-nan
11581,0,0,-nan
11591,0,0,-nan
11601,0,0,-nan
11611,0,0,-nan
11621,0,0,-nan
11631,0,0,-nan
11641,0,0,-nan
11651,0,0,-nan
11661,0,0,-nan
11671,0,0,-nan
11681,0,0,-nan
11691,0,0,-nan
11701,0,0,-nan
11711,0,0,-nan
11721,0,0,-nan
11731,0,0,-nan
11741,0,0,-nan
11751,0,0,-nan
11761,0,0,-nan
11771,0,0,-nan
11781,0,0,-nan
11791,0,0,-nan
11801,0,0,-nan
11811,0,0,-nan
11821,0,0,-nan
11831,0,0,-nan
11841,0,0,-nan
11851,0,0,-nan
11861,0,0,-nan
11871,0,0,-nan
11881,0,0,-nan
11891,0,0,-nan
11901,0,0,-nan
11911,0,0,-nan
11921,0,0,-nan
11931,0,0,-nan
11941,0,0,-nan
11951,0,0,-nan
11961,0,0,-nan
11971,0,0,-nan
11981,0,0,-nan
11991,0,0,-nan
12001,0,0,-nan
12011,0,0,-nan
12021,0,0,-nan
12031,0,0,-nan
12041,0,0,-nan
12051,0,0,-nan
12061,0,0,-nan
12071,0,0,-nan
12081,0,0,-nan
12091,0,0,-nan
12101,0,0,-nan
12111,0,0,-nan
12121,0,0,-nan
12131,0,0,-nan
12141,0,0,-nan
12151,0,0,-nan
12161,0,0,-nan
12171,0,0,-nan
12181,0,0,-nan
12191,0,0,-nan
12201,0,0,-nan
12211,0,0,-nan
12221,0,0,-nan
12231,0,0,-nan
12241,0,0,-nan
12251,0,0,-nan
12261,0,0,-nan
12271,0,0,-nan
12281,0,0,-nan
12291,0,0,-nan
12301,0,0,-nan
12311,0,0,-nan
12321,0,0,-nan
12331,0,0,-nan
12341,0,0,-nan
12351,0,0,-nan
12361,0,0,-nan
12371,0,0,-nan
12381,0,0,-nan
12391,0,0,-nan
12401,0,0,-nan
12411,0,0,-nan
12421,0,0,-nan
12431,0,0,-nan
12441,0,0,-nan
12451,0,0,-nan
12461,0,0,-nan
12471,0,0,-nan
12481,0,0,-nan
12491,0,0,-nan
12501,0,0,-nan
12511,0,0,-nan
12521,0,0,-nan
12531,0,0,-nan
12541,0,0,-nan
12551,0,0,-nan
12561,0,0,-nan
12571,0,0,-nan
12581,0,0,-nan
12591,0,0,-nan
12601,0,0,-nan
12611,0,0,-nan
12621,0,0,-nan
12631,0,0,-nan
12641,0,0,-nan
12651,0,0,-nan
12661,0,0,-nan
12671,0,0,-nan
12681,0,0,-nan
12691,0,0,-nan
12701,0,0,-nan
12711,0,0,-nan
12721,0,0,-nan
12731,0,0,-nan
12741,0,0,-nan
12751,0,0,-nan
12761,0,0,-nan
12771,0,0,-nan
12781,0,0,-nan
12791,0,0,-nan
12801,0,0,-nan
12811,0,0,-nan
